best_model: {'reg': MultiOutputRegressor(estimator=Ridge(alpha=7.488103857590015))}
train_score: 1.89 (0.03)
test_score: 1.92 (0.11)
fit_time: 0.00 (0.00)
mean_train_score,std_train_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,reg__estimator__alpha
-1.8919212860556278,0.027603614574818258,-1.9152373964104936,0.10737851038737375,0.00246124267578125,0.0009326792005994143,1e-06
-1.891921286060129,0.02760361457536484,-1.9152373964008045,0.107378510369771,0.002522897720336914,0.002066630476486971,1.1489510001873085e-06
-1.8919212860653005,0.027603614575992346,-1.915237396389673,0.10737851034954585,0.0068939208984375,0.008443294264140623,1.3200884008314168e-06
-1.891921286071242,0.02760361457671361,-1.9152373963768827,0.10737851032630792,0.006125593185424804,0.004779586008712479,1.5167168884709241e-06
-1.8919212860780685,0.027603614577542096,-1.9152373963621874,0.10737851029960914,0.003139305114746094,0.00038883634534246506,1.7426333860096507e-06
-1.8919212860859118,0.027603614578494067,-1.9152373963453027,0.10737851026893377,0.0026766300201416016,0.000425106159262188,2.0022003718155846e-06
-1.8919212860949242,0.027603614579587942,-1.9152373963259037,0.10737851023368886,0.002618217468261719,0.0007566569251433038,2.300430119772917e-06
-1.8919212861052777,0.027603614580844624,-1.9152373963036156,0.10737851019319418,0.0016070365905761718,0.0008898006448628145,2.643081486974103e-06
-1.891921286117174,0.027603614582288608,-1.9152373962780065,0.1073785101466681,0.0027307510375976563,0.00045858760037773856,3.0367711180354605e-06
-1.8919212861308423,0.02760361458394755,-1.9152373962485831,0.10737851009321114,0.0029465198516845704,0.0007226513400255357,3.489101213406774e-06
-1.8919212861465464,0.02760361458585348,-1.9152373962147777,0.10737851003179247,0.0021128177642822264,0.0013581417406587073,4.0088063288984645e-06
-1.89192128616459,0.02760361458804371,-1.9152373961759366,0.10737850996122536,0.0021744728088378905,0.00040137784715427405,4.6059220411451036e-06
-1.8919212861853207,0.0276036145905598,-1.9152373961313103,0.10737850988014687,0.00277094841003418,0.0004083187351959547,5.291978735958436e-06
-1.8919212862091395,0.02760361459345079,-1.9152373960800368,0.10737850978699186,0.0019719600677490234,0.0013242071719696657,6.080224261649427e-06
-1.891921286236506,0.027603614596772547,-1.9152373960211257,0.10737850967996154,0.0017099857330322265,0.0008739206579816484,6.985879746785249e-06
-1.891921286267949,0.02760361460058892,-1.9152373959534401,0.10737850955698859,0.001798105239868164,0.000744753247280095,8.026433522257175e-06
-1.891921286304075,0.02760361460497366,-1.9152373958756725,0.10737850941569863,0.002752399444580078,0.0006849977902939547,9.221978823334321e-06
-1.891921286345583,0.027603614610011602,-1.9152373957863216,0.10737850925336373,0.0021636486053466797,0.0007600263622020346,1.0595601792776149e-05
-1.8919212863932728,0.027603614615800003,-1.9152373956836617,0.10737850906684872,0.0035294532775878907,0.00036603716114747676,1.217382727739662e-05
-1.8919212864480666,0.027603614622450583,-1.9152373955657105,0.10737850885255214,0.002876758575439453,0.000486371260056149,1.3987131026472387e-05
-1.8919212865110215,0.02760361463009163,-1.91523739543019,0.10737850860633591,0.003642892837524414,0.0006383856553001336,1.6070528182616385e-05
-1.891921286583354,0.027603614638870875,-1.9152373952744846,0.10737850832344532,0.0036803722381591798,0.0002509186086573337,1.8464249428955424e-05
-1.8919212866664605,0.027603614648957882,-1.9152373950955863,0.10737850799841787,0.0033014774322509765,0.00114638313879051,2.121451784910628e-05
-1.8919212867619457,0.02760361466054737,-1.9152373948900405,0.10737850762497773,0.004297780990600586,0.0007601821576157565,2.4374441501222216e-05
-1.8919212868716535,0.02760361467386308,-1.9152373946538792,0.10737850719591291,0.003318309783935547,0.00033569915045814904,2.800503894183631e-05
-1.8919212869977031,0.02760361468916212,-1.9152373943825416,0.10737850670293872,0.0028233051300048826,0.0015036563122653335,3.217641750250736e-05
-1.891921287142528,0.027603614706739818,-1.9152373940707879,0.10737850613653548,0.002906179428100586,0.0007077483787852839,3.696912707195024e-05
-1.8919212873089244,0.027603614726936038,-1.9152373937125984,0.1073785054857661,0.0023973464965820314,0.0010318191595730618,4.247571552536894e-05
-1.8919212875001061,0.02760361475014042,-1.915237393301057,0.10737850473806407,0.0022544384002685545,0.0006801371849868011,4.8802515836544335e-05
-1.8919212877197655,0.027603614776800987,-1.915237392828216,0.10737850387899112,0.0008895397186279297,0.0007727928307414637,5.607169938205458e-05
-1.8919212879721434,0.027603614807432734,-1.915237392284946,0.10737850289195816,0.0005468368530273437,0.0010936737060546875,6.44236350872137e-05
-1.8919212882621141,0.027603614842627185,-1.915237391660756,0.10737850175790604,0.00020093917846679686,0.00040187835693359373,7.401959996915637e-05
-1.8919212885952774,0.027603614883063676,-1.9152373909435934,0.10737850045493584,0.0006072521209716797,0.000802745775132184,8.504489341802669e-05
-1.8919212889780663,0.027603614929523325,-1.91523739011961,0.1073784989578874,0.0022860050201416017,0.0010323217929226849,9.771241535346502e-05
-1.891921289417874,0.027603614982903108,-1.9152373891728953,0.10737849723785221,0.0017701148986816405,0.0016633380775600147,0.00011226677735108136
-1.8919212899231936,0.02760361504423379,-1.9152373880851692,0.10737849526161657,0.0026232242584228516,0.0016606794270434893,0.0001289890261253308
-1.891921290503784,0.02760361511469976,-1.9152373868354289,0.1073784929910195,0.0014001846313476563,0.0007996233198179985,0.00014820207057988585
-1.8919212911708576,0.02760361519566143,-1.9152373853995428,0.10737849038221509,0.0041062355041503905,0.002446459844665881,0.00017027691722258995
-1.8919212919372974,0.027603615288682343,-1.9152373837497856,0.10737848738482744,0.0029326438903808593,0.0017194867900635052,0.00019563983435170627
-1.8919212928179054,0.02760361539555864,-1.9152373818543027,0.10737848394097763,0.0030832767486572267,0.001402517838374191,0.00022478058335487252
-1.8919212938296899,0.027603615518354063,-1.9152373796764963,0.1073784799841648,0.002479743957519531,0.001160766736288797,0.0002582618760682675
-1.8919212949921913,0.027603615659439903,-1.915237377174316,0.10737847543798289,0.0022781848907470702,0.001705340373159684,0.00029673024081888695
-1.891921296327864,0.027603615821539782,-1.9152373742994517,0.10737847021464583,0.0024997234344482423,0.001421780762468465,0.0003409285069746811
-1.8919212978625057,0.02760361600778444,-1.9152373709963961,0.10737846421329177,0.0031499862670898438,0.0016089797390469913,0.00039171014908092564
-1.8919212996257606,0.027603616221769427,-1.915237367201378,0.10737845731803493,0.0014105796813964843,0.0023587139772869685,0.00045005576757004977
-1.8919213016516878,0.027603616467627098,-1.915237362841129,0.10737844939572998,0.001961374282836914,0.0012362115624045564,0.0005170920242896756
-1.8919213039794243,0.027603616750104108,-1.9152373578314694,0.10737844029339914,0.0019613265991210937,0.0016298649082591818,0.0005941133984965033
-1.8919213066539395,0.027603617074654814,-1.915237352075686,0.10737842983527944,0.00020132064819335937,0.00040264129638671874,0.0006826071834272386
-1.8919213097269054,0.02760361744754552,-1.9152373454626663,0.10737841781942853,0.002017498016357422,0.0019205833937539685,0.0007842822061337681
-1.891921313257697,0.027603617875976018,-1.9152373378647531,0.10737840401382617,0.004347848892211914,0.006439071589259462,0.0009011018251665018
-1.8919213173145413,0.027603618368217828,-1.915237329135285,0.10737838815189413,0.0004298686981201172,0.0008597373962402344,0.0010353218432956617
-1.8919213219758384,0.027603618933774752,-1.9152373191057677,0.10737836992734902,0.004233694076538086,0.006959864977401913,0.0011895340673703195
-1.8919213273316795,0.02760361958356556,-1.9152373075826261,0.10737834898828867,0.00020093917846679686,0.00040187835693359373,0.001366716356462006
-1.891921333485596,0.027603620330134967,-1.9152372943434728,0.10737832493040014,0.00240178108215332,0.0003485217892270513,0.0015702901247293774
-1.891921340556563,0.027603621187895368,-1.9152372791328258,0.10737829728915148,0.001410531997680664,0.0007984421206828927,0.0018041864093920718
-1.891921348681309,0.027603622173405333,-1.9152372616571864,0.10737826553082476,0.0017998695373535156,0.0012310861792612714,0.0020729217795953697
-1.8919213580169725,0.02760362330568865,-1.91523724157939,0.10737822904221407,0.0024750232696533203,0.0008518891008000478,0.002381685551976158
-1.8919213687441545,0.027603624606600888,-1.9152372185121163,0.10737818711878684,0.003072500228881836,0.0012886511540649295,0.002736439997074669
-1.891921381070431,0.02760362610125148,-1.9152371920104414,0.10737813895108538,0.0023430824279785157,0.0012533772651145102,0.0031440354715915
-1.8919213952343945,0.027603627818487086,-1.9152371615632853,0.10737808360910248,0.0032704830169677734,0.001955962265805913,0.0036123426997094303
-1.8919214115103073,0.027603629791447565,-1.9152371265835963,0.10737802002433272,0.0031024932861328123,0.000655805143118319,0.004150404757850472
-1.8919214302134546,0.027603632058204527,-1.9152370863970802,0.10737794696915078,0.003966045379638672,0.0013471270977311624,0.004768611697714469
-1.8919214517063103,0.027603634662494343,-1.9152370402292749,0.10737786303312244,0.0018525123596191406,0.0016404898064720764,0.005478901179593939
-1.891921476405638,0.027603637654559744,-1.9152369871907111,0.10737776659578908,0.0021434307098388674,0.0011266195158977001,0.006294988990221888
-1.8919215047906743,0.02760364109211727,-1.9152369262598974,0.1073776557954055,0.0027265548706054688,0.0012896281111959378,0.007232633896483534
-1.89192153741256,0.02760364504146541,-1.9152368562638038,0.10737752849302447,0.0026016712188720705,0.000826993331038208,0.008309941949353387
-1.8919215749052163,0.02760364957876041,-1.9152367758554827,0.10737738223124317,0.0030617713928222656,0.0011712108991273448,0.009547716114208056
-1.8919216179978975,0.027603654791477385,-1.9152366834884276,0.10737721418681297,0.0030521869659423826,0.0006347991696363907,0.01096985797892384
